Customer_ID,Name,Email,Phone,Address,City,State,Zip_Code,Subscription_Type,Service_Tier,Monthly_Bill,Join_Date,Payment_Status,Region,Contract_End,Age_Group,Employment_Status,Customer_Lifetime_Value,Loyalty_Points,Churn_Risk,Number_Of_Devices,Has_Outdoor_Dish,Auto_Pay_Enabled,Paperless_Billing,Last_Payment_Date
8211,Adrienne Lee,cochranandrew@example.net,(792)425-0464,"237 Rasmussen Point, Lake Heidi, GA 84904",Corymouth,INDIANA,71536,America'S Top 200,Vip,139.41,2023-08-03,Disputed,West,2026-07-06,26-35,Employed,7889.75,21178,High,3,True,False,False,2026-03-12
3723,Nicholas Vaughan Md,morgan00@example.net,Unknown,"7695 Holt Road, Phelpshaven, LA 16805",East Raymondborough,WEST VIRGINIA,65302,America'S Top 500,Vip,193.02,2021-08-03,Disputed,Southwest,2027-06-27,46-55,Employed,13005.12,40651,Low,4,False,True,True,2026-03-12
8988,Christopher Silva,mross@example.com,947-975-8595,"653 Luna Motorway, West Jadechester, PW 14975",Stonebury,MARYLAND,41023,Sling Orange,Basic,150.35,2022-12-01,Disputed,Southwest,2026-11-09,46-55,Retired,3187.73,29780,High,2,True,False,True,2026-03-12
5742,Rachel Rodriguez,pennyjones@example.com,784-509-6702,"59024 Christian Shoals, New Jennifermouth, VI 67405",East Dana,KANSAS,79447,America'S Top 250,Premium,66.03,2024-07-18,Disputed,Northeast,2027-02-24,26-35,Unemployed,3894.32,28636,Low,2,True,False,False,2026-03-12
10933,Christopher Gibbs,tdavis@example.com,+1-278-756-9791x358,"815 King Vista Apt. 226, Leslieton, OK 49848",Lake Jessica,NEW JERSEY,3883,America'S Top 500,Standard,111.09,2025-09-16,Overdue,Midwest,2026-05-15,36-45,Unemployed,11702.29,39048,High,6,False,False,True,2026-03-12
9237,Paige Wells,campbellsteven@example.org,719-768-5058,"4848 Kaufman Drive Suite 587, Port Stevenhaven, TN 92210",Cameronville,HAWAII,30621,Sling Orange,Basic,148.55,2022-04-27,Pending,Midwest,2027-07-10,56-65,Unemployed,10754.65,5502,Medium,5,False,True,True,2026-03-12
6393,Tina Elliott,josephirwin@example.net,230-632-0415x3900,"USCGC Holmes, FPO AA 44958",Jessicachester,ILLINOIS,57913,Sling Orange,Premium,223.57,2025-02-06,Paid,Southwest,2027-10-15,65+,Unemployed,11210.57,40310,High,3,True,True,False,2026-03-12
12276,Austin Medina,vjuarez@example.org,633-535-8964,"023 Lewis Forks, Lake Maryshire, KS 87505",Lake Terri,INDIANA,72460,America'S Top 200,Standard,87.54,2023-04-05,Paid,Northeast,2027-03-12,46-55,Employed,1365.94,4983,High,5,False,True,False,2026-03-12
10405,Erika Bailey,yvargas@example.com,(389)308-9113,"6709 Lucas Springs Apt. 525, East Jason, CO 57484",Jonathanview,ALABAMA,5627,America'S Top 250,Standard,118.71,2021-09-01,Disputed,Northwest,2027-02-18,46-55,Unemployed,10496.49,1894,Medium,3,False,True,True,2026-03-12
2452,Joel Bradley,debra74@example.com,675.237.0351,"52016 Morton Inlet, Riceberg, ND 15487",West Kristen,GEORGIA,65344,America'S Top 500,Premium,117.74,2024-06-16,Overdue,Northeast,2027-11-01,26-35,Retired,12653.67,37188,High,1,False,True,False,2026-03-12
6818,Jessica Brown,lisacompton@example.org,001-532-325-8191x93644,"6266 Robin Prairie Apt. 492, Lake Josephstad, MP 88282",Whitneyhaven,IDAHO,70943,America'S Top 500,Standard,187.25,2022-09-20,Disputed,Southwest,2026-04-04,18-25,Retired,8182.68,30944,Medium,6,False,False,True,2026-03-12
2405,Misty King,qjohnson@example.com,702-814-4180,"24947 Davis Courts, Vaughnmouth, OK 85015",West Faithborough,OREGON,59059,Sling Blue,Vip,180.04,2022-03-24,Overdue,Northeast,2026-04-17,18-25,Unemployed,4610.32,27075,High,1,True,True,False,2026-03-12
7941,Douglas Frank Md,hallzachary@example.net,(494)780-7297,"3821 Jonathan Ford, Lake Alan, MS 26068",New Alexis,WYOMING,94076,Sling Orange,Standard,224.22,2021-04-13,Pending,Northeast,2027-05-29,65+,Retired,3044.35,36089,High,2,False,True,True,2026-03-12
1320,Eric Jackson,patrickcarlson@example.org,+1-737-782-2014,"USCGC Adams, FPO AP 94789",New Geraldshire,FLORIDA,20604,America'S Top 500,Standard,226.71,2024-07-30,Paid,Southwest,2028-01-21,56-65,Employed,4560.94,29319,Medium,4,True,False,True,2026-03-12
10721,Nicole Jones,hillshawn@example.org,+1-516-227-2659x59737,"0782 Elizabeth Knolls, Lake Thomasburgh, DC 41945",Jessicaton,ILLINOIS,47890,America'S Top 500,Premium,181.94,2024-05-10,Disputed,Northeast,2026-11-21,36-45,Unemployed,4486.43,1633,Low,1,True,True,True,2026-03-12
6789,Samuel Mckay,vgillespie@example.net,+1-517-314-3873,"76202 Long Roads, Gonzalesfort, FM 47039",North Lindsaychester,NEW JERSEY,72152,Sling Blue,Standard,53.1,2025-05-17,Paid,South,2027-10-14,56-65,Student,4889.77,4238,Medium,6,False,False,False,2026-03-12
3672,Travis Frost,george43@example.com,001-358-802-9612x7168,"PSC 0423, Box 1120, APO AP 06287",Johnsonborough,PENNSYLVANIA,61404,America'S Top 200,Vip,120.22,2021-10-25,Pending,Northwest,2027-02-07,65+,Retired,5106.17,37243,High,5,True,False,True,2026-03-12
10645,Lawrence Arnold,zachary65@example.org,(500)798-1532,"728 Crystal Curve, Alejandraside, IA 93934",West Krystal,OREGON,83015,America'S Top 500,Standard,155.51,2025-05-16,Disputed,Northwest,2026-05-07,18-25,Employed,10949.06,18676,Low,2,True,False,True,2026-03-12
7656,Juan Davis,kimberly74@example.com,+1-555-905-3940x721,"49243 Theresa Points, West Sarahmouth, PA 51620",New Dawnbury,TEXAS,12315,Sling Orange,Vip,169.34,2024-12-19,Pending,Northeast,2028-01-28,46-55,Self-Employed,4047.42,27862,High,3,False,False,True,2026-03-12
3737,Nathan Chambers,nancypowers@example.org,3419432590,"84987 Stokes Port, East Jason, RI 86566",New Stephen,MASSACHUSETTS,61382,Sling Orange,Basic,164.81,2024-02-20,Pending,West,2027-09-08,65+,Retired,9791.03,1368,Low,7,True,False,False,2026-03-12
11879,Michele Morgan,bwood@example.net,+1-644-977-6456x48546,"88576 Joseph Vista Suite 807, Mendozafurt, AL 73462",East Emma,TEXAS,47598,America'S Top 200,Standard,96.56,2023-11-13,Overdue,South,2027-01-22,26-35,Retired,2819.77,28816,High,6,True,True,True,2026-03-12
6862,Dillon Reed,julielopez@example.net,(748)787-1128,"USNS Roberts, FPO AP 89971",Mallorymouth,ALABAMA,77161,America'S Top 500,Basic,108.93,2023-09-23,Overdue,Southwest,2027-12-05,65+,Self-Employed,2137.18,14458,High,1,False,True,False,2026-03-12
10975,Alexander Martinez,cassandra12@example.net,5446861392,"637 Taylor Islands Suite 987, Williemouth, CT 14985",North Richard,ALABAMA,37433,Sling Blue,Standard,148.55,2024-03-30,Disputed,South,2026-06-25,56-65,Unemployed,10949.73,36803,High,1,False,False,False,2026-03-12
1799,Tanya Burton,karenhernandez@example.net,(777)548-9466,"8187 Richards Cape, West Kyliehaven, IN 34337",Troymouth,WASHINGTON,47014,Spanish Premium,Basic,148.55,2022-10-05,Pending,Northeast,2026-06-08,18-25,Self-Employed,13544.44,40313,Low,1,True,True,False,2026-03-12
8051,Noah Ward,maryduarte@example.net,(683)271-3846x182,"6013 Emily Canyon Suite 691, Samuelfort, FM 02822",Fergusonbury,INDIANA,46642,America'S Top 120,Basic,174.43,2024-03-07,Paid,Northeast,2026-12-24,36-45,Self-Employed,6041.69,13944,Medium,4,False,True,False,2026-03-12
6317,Michael Arnold,stephen16@example.net,(751)989-2627x544,"87867 Justin Viaduct Apt. 236, Weberbury, IA 74781",North Charlesmouth,UTAH,6160,Sling Orange,Basic,130.22,2023-12-23,Pending,West,2026-12-08,56-65,Student,3504.6,46357,Low,6,False,True,False,2026-03-12
10988,Alicia Drake,bryanhudson@example.com,601.902.7423,"89716 Stacy Point, Warrenburgh, IL 14229",New Johnny,MISSISSIPPI,97676,America'S Top 500,Premium,193.28,2025-07-10,Disputed,West,2027-02-07,18-25,Retired,14185.69,3398,High,5,False,False,True,2026-03-12
9768,Kelsey Roman,leviperez@example.com,(622)578-9781x24587,"43173 Terri Port, Lewistown, ID 37737",Port James,TEXAS,43738,Spanish Premium,Vip,190.62,2021-09-07,Disputed,Southwest,2027-05-11,26-35,Unemployed,7464.68,23122,Medium,3,False,True,True,2026-03-12
11209,Deborah Smith,tammy21@example.org,(382)725-3194,"48263 Bullock Ridges Suite 091, Jessicaville, GU 33425",Ericshire,ALABAMA,4019,America'S Top 250,Premium,80.95,2025-11-16,Disputed,Northwest,2026-04-17,36-45,Retired,14438.8,11482,Low,7,True,True,True,2026-03-12
4964,Matthew Diaz,lprice@example.net,334.996.9010x3049,"06582 Laura Street Suite 774, Tracyhaven, WI 11530",South Coryfort,NORTH CAROLINA,94056,America'S Top 200,Premium,156.0,2023-10-05,Disputed,Northwest,2026-04-15,65+,Self-Employed,3607.96,34309,Medium,2,False,True,False,2026-03-12
5440,Nicole Hendrix,timothyhodge@example.org,(930)797-8220x6124,"0751 Chase Road, South Brittanytown, ME 58395",Markside,NEVADA,41615,America'S Top 250,Vip,196.84,2023-02-24,Pending,Southwest,2026-06-03,56-65,Retired,1335.32,14873,Medium,2,False,False,True,2026-03-12
12397,Chelsea Baxter,joshua92@example.com,7902099580,"PSC 8101, Box 7557, APO AP 98281",Martinezfurt,DELAWARE,77291,America'S Top 120,Standard,148.55,2023-04-26,Disputed,Northwest,2028-03-11,36-45,Student,9128.86,5614,Low,2,False,True,True,2026-03-12
6578,Heather Anderson,peter57@example.org,(780)328-0772,"24667 Anderson Views, Rachelside, WV 84702",Port Josephtown,ALASKA,82158,America'S Top 120,Basic,196.28,2024-04-10,Paid,Northwest,2026-09-12,46-55,Student,6809.74,32721,Low,4,False,False,False,2026-03-12
11416,David Petersen,iwilson@example.com,+1-474-991-5751x9590,"47537 Holden Inlet Suite 110, New Spencerview, IN 62949",Howemouth,INDIANA,77603,America'S Top 120,Basic,71.65,2024-12-08,Paid,Southwest,2027-02-22,56-65,Retired,9441.41,36281,Medium,8,False,False,True,2026-03-12
12802,Mary Martin,bonnieshort@example.net,271.975.1317,"218 Rivera Drive Suite 031, Port Annton, ID 24726",West Paul,INDIANA,84549,America'S Top 200,Vip,68.42,2024-08-17,Disputed,Southwest,2027-10-24,56-65,Student,4603.72,35195,High,3,True,True,False,2026-03-12
3688,Rhonda Dudley,garretttracy@example.org,842.502.2433x8099,"17351 Walker Lane Apt. 258, East Richardport, KY 37011",Paulland,OKLAHOMA,2262,Sling Blue,Premium,95.57,2026-02-27,Disputed,Southwest,2026-06-25,56-65,Self-Employed,12265.17,5332,Medium,5,True,False,False,2026-03-12
9785,Keith Pope,charlesdougherty@example.net,255-769-0051,"Unit 1776 Box 5516, DPO AA 09996",Garrisonfort,OREGON,14090,Spanish Premium,Premium,151.08,2023-12-26,Pending,Northwest,2026-12-29,18-25,Unemployed,14808.29,39349,High,6,False,True,False,2026-03-12
6762,Edward White,connie58@example.org,001-541-813-6951x009,"3266 Gibson Manor Apt. 742, Kevinton, MI 92612",Sandersville,ARKANSAS,34234,Spanish Premium,Vip,179.07,2021-11-21,Pending,Northwest,2026-03-27,56-65,Student,12132.21,19728,Low,7,False,True,False,2026-03-12
8740,Jennifer Flynn,ashley47@example.com,001-277-342-9352,"3882 Rodney Prairie Suite 317, Matthewtown, MP 32366",North Elainehaven,ARKANSAS,52884,America'S Top 200,Basic,91.24,2021-05-05,Overdue,Northwest,2027-02-07,56-65,Unemployed,7026.22,23580,Low,6,False,False,True,2026-03-12
5605,Edward Lopez,halljay@example.net,6797917707,"055 Larry Ports, Chaseside, ME 62678",Millerburgh,COLORADO,93295,America'S Top 200,Basic,60.13,2021-08-12,Disputed,Midwest,2026-10-05,26-35,Self-Employed,6204.53,32885,Low,8,True,True,True,2026-03-12
9488,Billy Barrett,kevin36@example.com,600.444.7900x7377,"084 Davis Circles Suite 398, Kevinport, SC 70656",Port Davidfort,NEW JERSEY,24306,America'S Top 200,Vip,110.93,2022-08-07,Overdue,South,2026-05-30,18-25,Self-Employed,650.51,22351,Low,8,False,False,True,2026-03-12
6729,Elizabeth Meadows,stephaniejones@example.org,(450)960-1553,"Unit 4171 Box 5130, DPO AP 18543",Jessicastad,SOUTH CAROLINA,59686,Spanish Premium,Premium,247.15,2025-02-02,Overdue,Southwest,2026-12-29,26-35,Student,1921.77,5228,Low,5,False,True,True,2026-03-12
3929,Elaine Moses,browntara@example.org,+1-437-492-0961x8303,"57004 Christopher Freeway, Whitefort, DC 26464",Lake Thomas,NEW JERSEY,10740,America'S Top 250,Vip,220.56,2025-05-27,Pending,Northeast,2026-06-10,65+,Student,8051.02,31625,Low,8,False,False,False,2026-03-12
1068,Evan Johnson,austinoconnell@example.com,(703)470-3143x9189,"461 Michael Creek Apt. 123, West Debbie, VA 89650",Port Joshua,SOUTH CAROLINA,24118,America'S Top 250,Basic,90.4,2022-03-04,Overdue,Northeast,2026-08-30,65+,Self-Employed,14747.84,33580,High,8,False,True,False,2026-03-12
5229,Ashley Gray,manuel72@example.org,(764)944-5352,"68166 Joseph Lodge Suite 565, North Kevin, NV 20434",West Keith,IDAHO,72570,Sling Orange,Standard,184.79,2022-09-24,Overdue,Southwest,2027-01-04,26-35,Student,2872.55,41641,High,6,True,False,True,2026-03-12
6886,James King,spencerchristina@example.com,931-550-5722x837,"512 Mary Mountains, Nixonfort, WI 98200",New Theresa,LOUISIANA,1154,America'S Top 120,Basic,205.59,2023-09-14,Paid,Northeast,2026-11-16,18-25,Employed,1666.78,23437,High,8,False,True,False,2026-03-12
3736,Robert Hale,stephanie65@example.net,+1-663-831-1590x14963,"USCGC Martin, FPO AP 26190",South Melissa,UTAH,62682,America'S Top 200,Basic,171.91,2024-04-23,Disputed,Northeast,2026-04-01,26-35,Unemployed,12575.54,30243,Low,4,False,True,False,2026-03-12
2992,Monique Buchanan,kevin78@example.net,(328)811-9352x7997,"7796 Brady Islands, Edwinbury, SC 35771",Harrismouth,MONTANA,81492,America'S Top 120,Basic,68.3,2025-12-10,Paid,Southwest,2026-08-07,18-25,Student,6318.47,49558,Medium,4,False,False,True,2026-03-12
8534,Allen Cobb,laurabrady@example.org,444.201.0132,"93875 Clark Throughway Suite 587, West Jacobmouth, NJ 99073",Kaitlinton,MASSACHUSETTS,99288,America'S Top 200,Standard,129.68,2022-04-17,Pending,Southwest,2027-09-18,36-45,Unemployed,13408.87,14182,Low,6,True,False,True,2026-03-12
11804,Matthew Rogers,bblake@example.org,+1-668-511-5984x2461,"068 Davis Pines Suite 545, South Richardstad, NV 74984",Torresville,COLORADO,58210,Spanish Premium,Vip,86.38,2023-12-16,Disputed,Southwest,2027-11-08,26-35,Self-Employed,8172.15,20727,Low,2,True,False,False,2026-03-12
8608,Willie Sims,ygonzales@example.org,573.375.4866x44995,"18323 Perkins Heights Suite 564, Kleinchester, SD 63616",Danamouth,NORTH DAKOTA,54522,America'S Top 200,Standard,162.38,2021-09-23,Paid,South,2026-03-31,56-65,Self-Employed,7017.2,40170,Low,6,True,False,False,2026-03-12
10925,Ronald Smith,rothdavid@example.net,(766)453-9544x276,"USCGC Jackson, FPO AE 49648",West Saramouth,MAINE,82008,America'S Top 120,Basic,215.55,2022-07-08,Paid,Southwest,2027-12-02,18-25,Retired,4397.98,44533,Medium,6,True,False,False,2026-03-12
1778,Alexander Adams,potterwilliam@example.com,276-310-1791,"2906 Jones Vista Apt. 751, New Nicoleview, MS 57812",New Jessica,NORTH CAROLINA,95475,Sling Blue,Standard,122.73,2025-04-05,Disputed,South,2027-11-09,65+,Self-Employed,973.06,29529,Medium,1,True,True,False,2026-03-12
2813,Kevin Ramirez,emilychambers@example.org,(521)770-2202x2475,"069 Wesley Green Suite 048, East Kevinburgh, PR 25042",Keithfurt,UTAH,40249,Spanish Premium,Basic,111.09,2023-04-13,Disputed,Midwest,2027-08-07,18-25,Self-Employed,4469.77,36218,Low,7,True,True,True,2026-03-12
11887,Matthew Moore,sarahharper@example.net,217-676-5886x2122,"111 Mark Prairie, North David, AK 49550",Davidsonstad,ALABAMA,59673,Sling Orange,Standard,219.25,2025-10-22,Pending,Northwest,2027-01-09,65+,Unemployed,12433.19,23727,Low,2,False,False,True,2026-03-12
3744,Aaron Williams,emma99@example.com,+1-590-572-4358x06226,"1109 Christine Square Suite 812, Susanside, VT 53502",New Karenberg,WASHINGTON,5090,Sling Blue,Vip,119.02,2025-06-05,Paid,Southwest,2026-12-01,56-65,Unemployed,567.34,27926,Medium,8,True,True,False,2026-03-12
4013,Jordan Moore,sandrawest@example.net,8776516694,"3947 Angela Manor, Michaelhaven, TN 53969",New Carly,WYOMING,4152,America'S Top 120,Standard,105.66,2023-02-19,Overdue,Northeast,2027-02-08,65+,Unemployed,3174.8,1136,High,4,False,True,True,2026-03-12
8223,Jason Simon,mario38@example.net,899.689.7666x2386,"742 Edwin Shore, East Brittanymouth, AL 55515",Port Carolburgh,ILLINOIS,19051,America'S Top 500,Vip,132.02,2025-07-12,Overdue,Southwest,2026-12-15,18-25,Student,8515.15,40359,High,5,False,False,False,2026-03-12
7918,Brenda Martinez,michellehall@example.org,705-822-6250x74440,"83577 Phillips Tunnel, Christopherfurt, WV 45497",East Courtney,IOWA,99155,America'S Top 200,Standard,242.19,2022-01-26,Overdue,West,2026-11-30,46-55,Unemployed,5568.99,35526,High,5,True,True,True,2026-03-12
8039,James Davis,potterdonald@example.org,+1-838-758-3442x6015,"7356 Jasmine Circle Apt. 302, Lake Steven, MA 86495",Melissamouth,TEXAS,75022,America'S Top 500,Standard,195.77,2021-12-20,Disputed,Southwest,2026-07-19,56-65,Student,10510.23,12410,Medium,5,False,False,True,2026-03-12
5239,Katrina Murray,mark22@example.net,398-823-2639,"60736 Sanford Centers, Brycemouth, DC 83677",Taylorburgh,MISSOURI,15780,Sling Blue,Premium,59.4,2025-08-13,Overdue,West,2027-03-19,26-35,Retired,6038.86,34963,Medium,3,True,True,False,2026-03-12
4688,Sierra Estrada,jaime31@example.org,362-668-9567,"6530 Nguyen Springs, Port Courtney, SD 17574",Jameston,RHODE ISLAND,27818,Sling Orange,Standard,193.26,2024-07-07,Overdue,West,2027-07-31,65+,Retired,13458.21,48924,Low,4,True,True,False,2026-03-12
9429,Megan Payne,hernandezjoshua@example.org,+1-510-552-7717x58736,"7739 Juan Glen Apt. 222, Carlville, DC 71957",Port Reginaldview,IDAHO,10690,Spanish Premium,Vip,148.55,2024-10-06,Disputed,Midwest,2026-08-23,18-25,Unemployed,11897.67,38060,Medium,5,False,False,False,2026-03-12
8410,Darlene Burton,johnwright@example.org,001-752-244-1572x098,"Unit 2246 Box 9810, DPO AA 56502",North Lisa,LOUISIANA,93429,Spanish Premium,Basic,215.45,2025-09-09,Paid,Southwest,2026-04-07,56-65,Retired,9892.85,18054,High,4,True,False,True,2026-03-12
4869,Kirk Soto,chloemoore@example.com,841.546.4721,"531 Natalie Brook, North Stevenview, NY 76417",Youngberg,OKLAHOMA,31520,America'S Top 120,Basic,111.22,2023-10-24,Disputed,Southwest,2027-11-02,46-55,Student,4928.74,1735,Medium,6,False,False,False,2026-03-12
9621,Angela Romero,phill@example.org,929-324-5110,"USCGC Richmond, FPO AE 88150",West David,INDIANA,29905,America'S Top 120,Standard,220.74,2024-02-29,Disputed,Northeast,2026-07-11,56-65,Student,8751.4,45544,Medium,8,False,False,True,2026-03-12
3714,Kyle Vasquez,harrismichael@example.org,+1-900-523-6288,"16874 Finley Ports Suite 380, Jeremiahborough, WY 03023",West Sarahstad,SOUTH CAROLINA,71859,America'S Top 120,Vip,231.9,2021-06-02,Overdue,Midwest,2027-03-20,36-45,Student,5671.32,593,Medium,5,True,True,False,2026-03-12
8627,Jill Simon,kaylacook@example.net,598-551-1651,"975 Peter Motorway, Joshuafort, NH 95421",West Sallyton,VERMONT,70989,America'S Top 250,Basic,173.35,2024-05-09,Disputed,West,2028-02-18,26-35,Student,6503.4,14565,Medium,8,True,True,True,2026-03-12
10893,Alyssa Armstrong,gregory14@example.com,954-925-9434,"847 Laura Way, North Michael, MS 24928",Lake Patricia,WASHINGTON,71271,Sling Blue,Premium,155.5,2023-12-06,Overdue,West,2028-01-28,56-65,Student,9398.22,46984,High,1,False,True,True,2026-03-12
9814,Shawn Stevens,lisawebb@example.com,001-249-498-4836,"609 Kristin Falls Apt. 962, Lake Emily, VA 65102",Wilsonstad,KENTUCKY,9560,Sling Blue,Basic,56.68,2025-10-15,Overdue,Northwest,2027-07-04,56-65,Retired,5612.79,29952,Medium,3,True,True,True,2026-03-12
12625,Brandon Olson,lindsey00@example.org,988.386.8379x6565,"028 Toni Run, Ryanshire, MT 40853",Robinsonchester,NORTH DAKOTA,77350,America'S Top 120,Standard,95.03,2021-08-04,Overdue,Southwest,2028-01-05,56-65,Employed,14167.56,35995,High,4,False,True,True,2026-03-12
7558,Jenna Bennett,fowlerjames@example.org,773-623-3164,"66866 Johnston Stravenue, Lake Stacyburgh, OR 52756",Cochranborough,MAINE,93797,America'S Top 120,Standard,75.35,2022-12-22,Pending,Southwest,2027-08-24,18-25,Student,5906.94,17032,Medium,3,True,True,True,2026-03-12
2925,Jose Carter,hfields@example.com,+1-614-411-0354x3330,"83286 Thomas Estates, New Sarah, NH 46175",New Lauraland,MINNESOTA,23799,America'S Top 200,Vip,230.3,2023-08-29,Disputed,West,2026-03-28,65+,Self-Employed,8503.01,40905,Medium,5,True,True,False,2026-03-12
7069,Lisa Simon,mary17@example.org,+1-964-467-6942x303,"43209 Johnson Lights Suite 909, West Brenda, MA 62461",West Angie,KANSAS,34715,Sling Orange,Vip,59.91,2023-05-24,Disputed,West,2027-10-18,36-45,Unemployed,11554.81,14118,High,4,True,False,True,2026-03-12
2146,Brandon Gallagher,swansonlaura@example.com,(448)737-4368x87096,"8863 Lori Ports, Lake Katherine, SC 65021",Timothymouth,RHODE ISLAND,4489,America'S Top 250,Premium,97.35,2026-01-28,Paid,South,2026-05-05,65+,Self-Employed,10120.08,21223,Low,4,False,True,True,2026-03-12
12466,Brian Decker,cooleyronald@example.org,358-397-1973,"7098 Ashley Underpass, New Laurenchester, WY 54796",New Jeanettefurt,VERMONT,78130,America'S Top 500,Premium,92.38,2022-05-06,Disputed,Northwest,2027-04-08,26-35,Self-Employed,837.62,3538,Low,5,True,False,True,2026-03-12
1744,Erik Ross,lindsay98@example.net,2094037678,"400 Carol Skyway Apt. 868, North Yeseniatown, TX 86764",Samuelport,UTAH,89053,America'S Top 200,Basic,156.19,2025-12-07,Overdue,Northwest,2026-07-15,18-25,Unemployed,6204.0,8429,High,6,False,True,True,2026-03-12
