Customer_ID,Name,City,State,Region,Email,Subscription_Type,Service_Tier,Monthly_Bill,Monthly_Revenue,Bill_Category,Payment_Status,Payment_Risk_Score,Payment_Days_Overdue,Customer_Tenure_Years,Join_Date,Contract_Renewal_Risk,Auto_Pay_Enabled,Paperless_Billing,Total_Tickets,Avg_Resolution_Time,Critical_Escalations,Avg_Satisfaction,FCR_Rate,Avg_Signal_Strength,Service_Health_Score,Churn_Risk,Calculated_Churn_Risk,Customer_Lifetime_Value,LTV_Index,Loyalty_Points,Loyalty_Index,Number_Of_Devices,Device_Adoption_Score,Age_Group,Employment_Status,Revenue_Health,Customer_Segment
1452,Jennifer Stephens,North Luke,NEW YORK,Northeast,desireelewis@example.org,America'S Top 250,Vip,77.23,926.76,Low,Disputed,50,1,4.112251882272417,2022-01-31,Stable,True,False,3.0,31.666666666666668,2.0,2.6333333333333333,0.6666666666666666,-56.666666666666664,72,High,Low,4442.14,27,43274,84,6,75,36-45,Employed,Undermonetized,Standard
2102,Paul Sherman,West Lauriebury,ALABAMA,Northwest,barbaraflores@example.org,Spanish Premium,Basic,91.77,1101.24,Medium,Disputed,50,1,4.829568788501026,2021-05-14,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,11258.29,74,26336,70,8,100,36-45,Employed,Undermonetized,Growth_Opportunity
3872,Eric Adams,New Mark,ALASKA,Northwest,justinking@example.com,America'S Top 200,Basic,84.87,1018.44,Medium,Pending,30,1,3.8740588637919235,2022-04-28,Stable,True,True,1.0,5.0,1.0,1.3,1.0,-36.0,67,High,Medium,9286.13,60,23672,59,2,25,56-65,Employed,Undermonetized,Growth_Opportunity
3720,Michelle Mcdowell,South Michelle,HAWAII,Southwest,tammy15@example.com,America'S Top 250,Standard,92.89,1114.68,Medium,Paid,10,1,0.3586584531143053,2025-11-02,Stable,False,True,2.0,17.0,1.0,2.8499999999999996,0.0,-66.0,76,Medium,Low,14302.62,95,32391,41,7,87,18-25,Employed,Undermonetized,Growth_Opportunity
1181,Amanda Thomas,North Rachael,IOWA,South,turnerlauren@example.org,Sling Orange,Basic,51.5,618.0,Low,Overdue,2,1,2.080766598220397,2024-02-12,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,1750.62,8,38986,63,1,12,56-65,Self-Employed,Undermonetized,Standard
6065,Michael Parker,North Robert,DELAWARE,Southwest,leonheidi@example.net,America'S Top 200,Standard,216.72,2600.64,High,Disputed,50,1,3.9616700889801506,2022-03-27,Stable,False,False,1.0,23.0,0.0,4.7,1.0,-57.0,94,Medium,Low,9466.48,61,41507,81,1,12,46-55,Retired,Premium,VIP_Advocates
9943,Vanessa Wilson,Port Danielchester,VERMONT,South,michele20@example.com,Sling Blue,Basic,60.08,720.96,Low,Pending,30,1,2.2751540041067764,2023-12-03,Stable,True,True,1.0,17.0,1.0,4.4,1.0,-40.0,92,Medium,Low,12482.05,82,3361,22,5,62,18-25,Retired,Undermonetized,VIP_Advocates
2980,Pamela Sullivan,Brianport,WISCONSIN,South,deannamack@example.org,Sling Blue,Vip,233.05,2796.6000000000004,High,Disputed,50,1,3.5236139630390144,2022-09-03,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,11604.58,76,39791,75,4,50,26-35,Unemployed,Premium,Growth_Opportunity
8987,Taylor Burns,North Chelseaside,IOWA,Northwest,allisonarmstrong@example.com,Sling Blue,Basic,147.48,1769.7599999999998,Medium,Overdue,2,1,0.4106776180698152,2025-10-14,Stable,False,False,1.0,22.0,0.0,2.0,0.0,-65.002471395881,73,Low,Low,2048.35,10,5,3,2,25,65+,Student,Optimal,Standard
5854,Ricardo Conley,Johnsonmouth,INDIANA,Northwest,kennedysandra@example.net,America'S Top 200,Premium,157.94,1895.28,High,Pending,30,1,2.516084873374401,2023-09-06,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,6496.65,41,18706,42,1,12,36-45,Student,Optimal,Standard
7269,Kathryn Ryan,Robertsonhaven,MICHIGAN,West,ojackson@example.org,Sling Orange,Vip,127.77,1533.24,Medium,Paid,10,1,1.2292950034223136,2024-12-19,At Risk,True,False,2.0,39.0,1.0,2.45,1.0,-68.5,73,High,Low,5185.38,32,48367,67,8,100,46-55,Retired,Optimal,Standard
3668,Nicholas Sloan,Lake Sarah,CONNECTICUT,South,garciajennifer@example.com,America'S Top 200,Standard,170.95,2051.3999999999996,High,Paid,10,1,4.035592060232717,2022-02-28,Stable,True,True,1.0,38.0,0.0,3.3,1.0,-76.0,83,Low,Low,1792.52,8,43495,84,5,62,65+,Retired,Optimal,VIP_Advocates
8785,Jessica Mayo,Alexandriaburgh,MISSISSIPPI,Northeast,qarnold@example.com,Spanish Premium,Basic,202.22,2426.64,High,Pending,30,1,0.13963039014373715,2026-01-21,Stable,False,True,1.0,69.0,1.0,3.4,0.0,-48.0,84,Low,Low,13257.3,87,9361,12,8,100,65+,Self-Employed,Premium,VIP_Advocates
9025,John Allen,New Brittanyview,TENNESSEE,South,williamskristy@example.net,Sling Orange,Vip,249.23,2990.7599999999998,High,Pending,30,1,2.811772758384668,2023-05-21,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,11943.39,78,12983,38,1,12,46-55,Unemployed,Premium,Growth_Opportunity
2571,John Mcintyre,North Jonathanfurt,OKLAHOMA,Northwest,courtney33@example.com,America'S Top 250,Premium,148.55,1782.6000000000001,Medium,Paid,10,1,1.1964407939767283,2024-12-31,Stable,False,True,2.0,52.5,1.0,3.4,0.0,-67.5,81,Low,Low,11044.74,72,9604,21,2,25,36-45,Self-Employed,Optimal,VIP_Advocates
3367,Jennifer Gibson,Gabriellaport,WISCONSIN,West,woodssophia@example.com,Spanish Premium,Vip,155.82,1869.84,High,Paid,10,1,3.0088980150581794,2023-03-10,Stable,True,True,1.0,6.0,0.0,1.3,0.0,-99.0,67,High,Medium,12473.19,82,32078,62,7,87,65+,Self-Employed,Optimal,Growth_Opportunity
7738,Charles Murphy Iii,Kramerfurt,IOWA,Southwest,marycoleman@example.org,America'S Top 200,Basic,247.31,2967.7200000000003,High,Paid,10,1,2.543463381245722,2023-08-27,Stable,False,False,1.0,61.0,0.0,1.7,0.0,-87.0,70,High,Low,5312.71,33,6351,27,1,12,56-65,Employed,Premium,Standard
2529,Jeffrey Roman,Port Davidport,OHIO,West,whunter@example.com,Sling Blue,Vip,196.28,2355.36,High,Disputed,50,1,4.900752908966461,2021-04-18,Stable,False,True,1.0,30.0,1.0,1.0,0.0,-46.0,65,Low,Medium,11193.56,73,15934,58,4,50,36-45,Unemployed,Premium,Growth_Opportunity
1393,David Jackson,Jasonview,CALIFORNIA,Northeast,qsanchez@example.com,Sling Blue,Premium,241.43,2897.16,High,Pending,30,1,0.9336071184120466,2025-04-06,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,5058.75,31,48133,65,8,100,18-25,Employed,Premium,Standard
8435,Michael Cunningham,North Anthonyport,MAINE,South,qtaylor@example.org,Sling Blue,Standard,204.46,2453.52,High,Overdue,2,1,4.676249144421629,2021-07-09,Stable,False,True,2.0,43.0,2.0,3.7,0.5,-34.0,83,High,Low,12754.38,84,32854,76,7,87,26-35,Unemployed,Premium,VIP_Advocates
6246,Jeffrey Copeland,Deanmouth,SOUTH DAKOTA,South,hamiltonhannah@example.com,Sling Blue,Vip,110.02,1320.24,Medium,Overdue,2,1,4.574948665297741,2021-08-15,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,2103.74,11,9004,47,2,25,65+,Student,Optimal,Standard
6412,Jessica Lopez,South Jodiberg,NEW HAMPSHIRE,West,gmueller@example.net,America'S Top 200,Premium,168.16,2017.92,High,Pending,30,1,2.8008213552361396,2023-05-25,Stable,False,False,1.0,50.0,1.0,2.6,1.0,-34.0,77,Medium,Low,6124.56,38,37649,67,6,75,26-35,Employed,Optimal,Standard
11463,Wesley Benson,Christopherfort,MAINE,Southwest,rwalters@example.net,Sling Blue,Vip,247.94,2975.2799999999997,High,Paid,10,1,1.8672142368240932,2024-04-30,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,7207.88,46,39132,61,1,12,65+,Self-Employed,Premium,Standard
2521,Sarah Brown,Ryanhaven,ALABAMA,West,lisa07@example.net,Spanish Premium,Standard,236.12,2833.44,High,Paid,10,1,2.7679671457905544,2023-06-06,Stable,True,False,1.0,65.0,1.0,1.1,1.0,-33.0,65,Medium,Medium,8602.25,55,18801,44,3,37,18-25,Self-Employed,Premium,Growth_Opportunity
2771,Bryan Taylor,South Josephside,COLORADO,Southwest,rtate@example.com,Spanish Premium,Premium,105.27,1263.24,Medium,Disputed,50,1,4.2217659137577,2021-12-22,Stable,False,True,1.0,47.0,1.0,2.0,1.0,-47.0,73,Low,Low,4911.36,30,44692,87,2,25,18-25,Retired,Optimal,Standard
8932,Richard Williams,Hugheston,ALABAMA,Midwest,stephen91@example.com,Spanish Premium,Vip,102.1,1225.1999999999998,Medium,Disputed,50,1,0.6160164271047228,2025-07-31,Stable,False,True,1.0,37.0,1.0,4.4,0.0,-36.0,92,Low,Low,7403.35,47,31706,42,4,50,46-55,Retired,Optimal,VIP_Advocates
3397,Justin Thomas,Lucasfort,IOWA,Northeast,deborah04@example.org,Spanish Premium,Basic,163.93,1967.16,High,Disputed,50,1,1.6043805612594113,2024-08-04,Stable,True,True,1.0,69.0,1.0,4.3,1.0,-87.0,91,Low,Low,4066.24,24,44195,65,1,12,65+,Retired,Optimal,VIP_Advocates
2401,Devin Hammond,West Marktown,SOUTH DAKOTA,Southwest,sethtaylor@example.org,America'S Top 500,Premium,94.94,1139.28,Medium,Overdue,2,1,2.4421629021218343,2023-10-03,Stable,False,True,1.0,21.0,0.0,4.8,0.0,-76.0,95,High,Low,12457.42,82,43258,71,4,50,65+,Retired,Undermonetized,VIP_Advocates
8058,Matthew Park,Chapmanview,NEBRASKA,Northeast,willisrobert@example.org,Sling Blue,Standard,62.18,746.16,Low,Disputed,50,1,0.038329911019849415,2026-02-27,Stable,True,True,1.0,69.0,0.0,2.6,1.0,-36.0,77,High,Low,11906.63,78,6975,8,7,87,46-55,Self-Employed,Undermonetized,Growth_Opportunity
6364,Bradley Butler,Bobbymouth,LOUISIANA,Northwest,wendyharrell@example.com,Sling Blue,Standard,221.18,2654.16,High,Overdue,2,1,1.2292950034223136,2024-12-19,Stable,False,True,2.0,54.5,1.0,3.3,1.0,-47.5,80,Medium,Low,669.98,1,42126,60,8,100,46-55,Retired,Premium,VIP_Advocates
1271,Mark Evans,East Natasha,NORTH DAKOTA,Northeast,robert12@example.org,Sling Blue,Basic,5456.24,65474.88,High,Disputed,50,1,4.284736481861739,2021-11-29,Stable,True,False,1.0,18.0,0.0,2.4,1.0,-78.0,76,High,Low,7211.94,46,47846,91,4,50,26-35,Self-Employed,Premium,Standard
10045,Lori Smith,Lake Kayleeberg,NORTH CAROLINA,Southwest,alyssa84@example.org,Spanish Premium,Vip,157.32,1887.84,High,Paid,10,1,4.714579055441479,2021-06-25,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,11950.78,78,11599,51,1,12,46-55,Retired,Optimal,Growth_Opportunity
9650,Claudia Rodriguez,Hectorville,NEW YORK,West,athompson@example.org,America'S Top 250,Premium,224.76,2697.12,High,Pending,30,1,2.4449007529089664,2023-10-02,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Low,Medium,4378.57,26,21211,45,8,100,46-55,Employed,Premium,Standard
12382,Steven Anderson,Port Amanda,MICHIGAN,Southwest,laurenparsons@example.com,Sling Orange,Premium,170.31,2043.72,High,Pending,30,1,2.6995208761122518,2023-07-01,Stable,False,False,1.0,39.0,1.0,3.9,0.0,-45.0,88,Low,Low,12087.02,79,43419,73,7,87,18-25,Self-Employed,Optimal,VIP_Advocates
1919,Noah Williams,Laurahaven,OHIO,Northeast,leejohn@example.net,America'S Top 250,Premium,140.5,1686.0,Medium,Overdue,2,1,0.2080766598220397,2025-12-27,Stable,False,True,2.0,61.5,0.0,3.55,1.0,-58.5,82,High,Low,3689.06,21,37309,46,4,50,46-55,Student,Optimal,VIP_Advocates
5271,Lisa Vargas,East Victoriashire,MICHIGAN,Southwest,brian66@example.net,America'S Top 200,Basic,230.24,2762.88,High,Disputed,50,1,2.6639288158795345,2023-07-14,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,8008.78,51,44045,74,8,100,46-55,Unemployed,Premium,Growth_Opportunity
6753,Dylan Elliott,East Devinburgh,INDIANA,South,tjohnson@example.com,Sling Orange,Premium,152.47,1829.6399999999999,High,Disputed,50,1,2.3408624229979464,2023-11-09,Stable,True,True,2.0,27.5,1.0,1.9,0.0,-83.0,69,Medium,Medium,2434.57,13,41823,68,2,25,36-45,Self-Employed,Optimal,Standard
7719,Brandi Ball,Amyport,INDIANA,Northeast,kmyers@example.org,Spanish Premium,Premium,230.08,2760.96,High,Overdue,2,1,1.3853524982888432,2024-10-23,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,4785.51,29,20695,35,7,87,26-35,Self-Employed,Premium,Standard
6146,Kimberly Burns,Johnborough,NEVADA,Northwest,bryantdaniel@example.com,America'S Top 120,Vip,98.61,1183.32,Medium,Pending,30,1,2.2286105407255303,2023-12-20,Stable,True,False,2.0,26.0,1.0,1.4,1.0,-54.5,65,Low,Medium,4482.89,27,46176,73,5,62,56-65,Self-Employed,Undermonetized,Standard
3945,Kathleen Ayers,New Angie,NEW YORK,Midwest,bparker@example.org,America'S Top 250,Vip,190.07,2280.84,High,Paid,10,1,2.5900068446269677,2023-08-10,Stable,True,False,1.0,11.0,1.0,1.4,0.0,-73.0,68,Low,Medium,7676.46,49,37224,65,8,100,36-45,Retired,Premium,Standard
1481,Daniel Stevens,Sotoville,NEW JERSEY,West,stephanieriddle@example.org,Sling Blue,Standard,148.55,1782.6000000000001,Medium,Overdue,2,1,4.837782340862423,2021-05-11,Stable,True,False,2.0,53.5,2.0,3.1,0.0,-58.5,78,High,Low,9721.94,63,24756,68,8,100,18-25,Unemployed,Optimal,Growth_Opportunity
10478,Chad Collins,West Jason,NEW YORK,West,jackie69@example.net,Sling Blue,Standard,143.26,1719.12,Medium,Disputed,50,1,2.4777549623545516,2023-09-20,Stable,False,True,2.0,26.5,1.0,2.55,0.5,-75.0,74,High,Low,4024.66,24,26634,51,8,100,65+,Employed,Optimal,Standard
2883,Cynthia Thompson,Teresahaven,OREGON,Southwest,arthur25@example.com,Sling Blue,Basic,240.77,2889.2400000000002,High,Pending,30,1,1.6837782340862424,2024-07-06,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,5683.67,35,1253,14,4,50,56-65,Employed,Premium,Standard
3247,Madison Young,Morganchester,NEVADA,Northwest,jimmy28@example.net,America'S Top 500,Vip,148.55,1782.6000000000001,Medium,Pending,30,1,4.459958932238193,2021-09-26,Stable,True,False,1.0,35.0,0.0,3.6,1.0,-50.0,85,Low,Low,7092.39,45,25282,66,7,87,56-65,Student,Optimal,VIP_Advocates
3951,Sarah Rodriguez,East Deborahchester,WEST VIRGINIA,Midwest,stephanieobrien@example.com,America'S Top 500,Premium,164.17,1970.04,High,Paid,10,1,3.542778918548939,2022-08-27,Stable,True,True,2.0,18.5,1.0,2.35,0.5,-39.0,72,High,Low,11398.19,75,30495,64,3,37,56-65,Unemployed,Optimal,Growth_Opportunity
2178,Brian Rivera,Donaldborough,IOWA,South,mollymiller@example.org,Spanish Premium,Vip,249.35,2992.2,High,Disputed,50,1,4.824093086926762,2021-05-16,Stable,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,4025.31,24,37962,84,2,25,26-35,Student,Premium,Standard
6339,Danielle Williams,South Melissamouth,TENNESSEE,South,stoneluis@example.net,America'S Top 120,Basic,174.94,2099.2799999999997,High,Pending,30,1,4.380561259411362,2021-10-25,Stable,False,True,1.0,6.0,0.0,1.9,0.0,-74.0,72,Medium,Low,12367.42,81,7567,44,1,12,46-55,Self-Employed,Optimal,Growth_Opportunity
6164,Yolanda Jensen,New Kerry,HAWAII,Northwest,riceheather@example.org,America'S Top 250,Standard,146.26,1755.12,Medium,Overdue,2,1,1.4976043805612593,2024-09-12,Stable,False,False,1.0,69.0,1.0,2.1,1.0,-63.0,73,Medium,Low,8048.34,52,21569,37,2,25,65+,Employed,Optimal,Growth_Opportunity
6694,Jack Manning,Laurenborough,NEW JERSEY,West,simonchad@example.net,America'S Top 200,Basic,94.82,1137.84,Medium,Overdue,2,1,1.678302532511978,2024-07-08,At Risk,False,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,7375.81,47,30290,49,1,12,18-25,Self-Employed,Undermonetized,Standard
10369,Aaron Rose,Ericamouth,RHODE ISLAND,West,clarenceedwards@example.com,America'S Top 250,Basic,52.61,631.3199999999999,Low,Paid,10,1,2.926762491444216,2023-04-09,Stable,False,True,1.0,46.0,1.0,3.4,1.0,-75.0,84,Low,Low,9297.63,60,40596,72,6,75,36-45,Employed,Undermonetized,VIP_Advocates
3867,Connie Contreras,Karafurt,NEW MEXICO,Midwest,brianruiz@example.com,Sling Blue,Standard,80.27,963.24,Medium,Overdue,2,1,0.3997262149212868,2025-10-18,Stable,False,False,3.0,37.666666666666664,1.0,3.8666666666666667,0.0,-80.33333333333333,81,Medium,Low,4355.45,26,22088,29,6,75,36-45,Unemployed,Undermonetized,VIP_Advocates
7359,Gregory Mercado,North Lisa,PENNSYLVANIA,Midwest,christianmartin@example.org,America'S Top 500,Standard,171.97,2063.64,High,Disputed,50,1,4.91170431211499,2021-04-14,Stable,False,True,1.0,31.0,0.0,3.2,0.0,-38.0,82,Low,Low,6681.18,42,12789,54,2,25,46-55,Self-Employed,Optimal,VIP_Advocates
5825,Michael Moreno,Nancyside,MICHIGAN,Southwest,youngcaitlin@example.com,America'S Top 250,Standard,107.58,1290.96,Medium,Paid,10,1,3.164955509924709,2023-01-12,Stable,True,False,1.0,43.0,0.0,1.5,0.0,-35.0,69,Low,Medium,6443.5,40,43719,77,2,25,56-65,Employed,Optimal,Standard
5108,Kaitlyn Bates,Victoriaside,NEBRASKA,Northwest,weberdennis@example.net,Spanish Premium,Premium,6497.39,77968.68000000001,High,Pending,30,1,1.7522245037645447,2024-06-11,Stable,False,False,2.0,20.5,0.0,3.6,0.5,-86.5,82,High,Low,5597.02,35,18432,36,3,37,46-55,Unemployed,Premium,VIP_Advocates
1741,Benjamin Ramos,Lake Lauren,VIRGINIA,Northwest,lauren16@example.org,America'S Top 120,Vip,184.9,2218.8,High,Overdue,2,1,2.5708418891170433,2023-08-17,Stable,False,True,1.0,71.0,0.0,2.2,1.0,-60.0,74,Low,Low,10885.79,71,23258,48,8,100,36-45,Unemployed,Premium,Growth_Opportunity
4030,Andrea Vasquez,South Samanthafurt,TENNESSEE,South,fcunningham@example.org,Sling Blue,Vip,172.3,2067.6000000000004,High,Disputed,50,1,4.492813141683778,2021-09-14,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,5505.59,34,46113,91,2,25,26-35,Unemployed,Optimal,Standard
6257,Laura Bowers,Timothytown,MISSISSIPPI,Southwest,morganshelia@example.net,America'S Top 500,Vip,148.46,1781.52,Medium,Disputed,50,1,2.028747433264887,2024-03-02,Stable,True,False,2.0,30.0,2.0,3.55,0.0,-78.5,82,High,Low,8517.0,55,9822,28,1,12,65+,Employed,Optimal,VIP_Advocates
6855,James Carter,New Meredithstad,ARKANSAS,Southwest,david74@example.com,America'S Top 120,Premium,158.17,1898.04,High,Pending,30,1,4.999315537303217,2021-03-13,Stable,False,False,1.0,53.0,1.0,2.2,1.0,-92.0,74,Medium,Low,1842.24,9,42569,91,1,12,18-25,Employed,Optimal,Standard
8144,Jon Torres,Lake Robert,ILLINOIS,South,myershaley@example.com,America'S Top 250,Vip,117.96,1415.52,Medium,Disputed,50,1,3.1293634496919918,2023-01-25,Stable,False,True,1.0,58.0,1.0,3.9,0.0,-91.0,88,High,Low,9728.92,63,32619,64,5,62,56-65,Student,Optimal,VIP_Advocates
6183,Michael Baird,Samuelport,MARYLAND,Northwest,tina12@example.org,Sling Blue,Basic,114.2,1370.4,Medium,Disputed,50,1,0.947296372347707,2025-04-01,Stable,True,False,2.0,21.0,0.0,4.050000000000001,1.0,-96.0,86,Medium,Low,2810.48,15,43585,59,7,87,18-25,Self-Employed,Optimal,VIP_Advocates
11245,Monica Horton,New Susan,OKLAHOMA,West,wholland@example.org,America'S Top 200,Vip,142.32,1707.84,Medium,Overdue,2,1,4.610540725530458,2021-08-02,Stable,True,True,2.0,16.5,0.0,3.35,1.0,-53.5,80,High,Low,10456.1,68,40940,86,1,12,26-35,Self-Employed,Optimal,VIP_Advocates
9233,Michael Cooper,Shawtown,PENNSYLVANIA,Southwest,heathermcclain@example.net,America'S Top 120,Vip,121.42,1457.04,Medium,Disputed,50,1,4.616016427104722,2021-07-31,Stable,True,True,2.0,44.5,1.0,2.7,0.0,-73.0,75,High,Low,1051.7,3,47942,94,4,50,26-35,Employed,Optimal,Standard
7395,Christopher Curry,Stephenstad,HAWAII,Northeast,dan00@example.com,America'S Top 500,Vip,191.01,2292.12,High,Pending,30,1,2.507871321013005,2023-09-09,Stable,True,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,13795.92,91,13996,36,6,75,18-25,Self-Employed,Premium,Growth_Opportunity
10265,Gina Gutierrez,Port Ashley,IOWA,South,ashley07@example.net,America'S Top 250,Premium,206.96,2483.52,High,Overdue,2,1,1.943874058863792,2024-04-02,Stable,True,True,1.0,25.0,1.0,3.3,0.0,-30.0,83,High,Low,13073.93,86,16292,35,7,87,18-25,Employed,Premium,VIP_Advocates
5227,Michael Maxwell,Sherryville,RHODE ISLAND,South,michelle98@example.net,America'S Top 120,Premium,208.84,2506.08,High,Pending,30,1,4.917180013689254,2021-04-12,Stable,True,True,1.0,68.0,0.0,1.7,0.0,-90.0,70,High,Low,13321.53,88,12646,54,7,87,56-65,Employed,Premium,Growth_Opportunity
2842,Peter Phillips,Petermouth,UTAH,South,charles07@example.com,Sling Orange,Standard,148.55,1782.6000000000001,Medium,Pending,30,1,4.024640657084189,2022-03-04,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,Medium,Medium,9056.03,59,49666,91,2,25,65+,Retired,Optimal,Growth_Opportunity
10437,David Mccall,Lake Scott,NEW HAMPSHIRE,Southwest,mosleyelaine@example.com,America'S Top 500,Premium,231.08,2772.96,High,Disputed,50,1,2.6995208761122518,2023-07-01,Stable,False,True,1.0,49.0,1.0,3.3,0.0,-80.0,83,Medium,Low,963.36,3,11224,35,2,25,56-65,Employed,Premium,VIP_Advocates
7736,Daisy Sullivan,Justinhaven,SOUTH DAKOTA,Northwest,daniellewelch@example.net,America'S Top 120,Vip,136.97,1643.6399999999999,Medium,Paid,10,1,2.1793292265571527,2024-01-07,Stable,False,True,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,8522.93,55,4581,22,7,87,18-25,Unemployed,Optimal,Growth_Opportunity
11362,Deborah Davis,North Michaelmouth,WEST VIRGINIA,Northwest,amycarey@example.com,Spanish Premium,Premium,221.04,2652.48,High,Disputed,50,1,1.5989048596851472,2024-08-06,Stable,True,True,2.0,25.0,1.0,2.85,0.5,-44.5,76,Low,Low,10229.23,67,33728,53,8,100,65+,Self-Employed,Premium,Growth_Opportunity
5186,Larry Clark,Holmesfurt,CALIFORNIA,South,susan09@example.com,America'S Top 250,Standard,149.4,1792.8000000000002,Medium,Overdue,2,1,1.998631074606434,2024-03-13,Stable,True,False,1.0,24.0,0.0,2.9,1.0,-67.0,80,Low,Low,7954.52,51,6052,23,6,75,36-45,Self-Employed,Optimal,VIP_Advocates
12386,Linda Bennett,Michelleborough,GEORGIA,Northeast,shermanjasmine@example.org,America'S Top 250,Vip,175.54,2106.48,High,Disputed,50,1,3.266255989048597,2022-12-06,Stable,True,False,0.0,0.0,0.0,0.0,0.0,0.0,60,High,Medium,12748.86,84,23349,54,5,62,36-45,Self-Employed,Optimal,Growth_Opportunity
7343,Leonard Navarro,New Laurenside,PENNSYLVANIA,Northeast,hoodcarlos@example.net,Sling Orange,Premium,207.95,2495.3999999999996,High,Paid,10,1,4.815879534565366,2021-05-19,Stable,False,True,1.0,18.0,0.0,2.6,0.0,-32.0,77,Low,Low,8018.69,51,18082,60,5,62,36-45,Unemployed,Premium,Growth_Opportunity
5963,Ian Stewart,Luisland,RHODE ISLAND,Northeast,jasmine65@example.net,Sling Orange,Premium,153.1,1837.1999999999998,High,Pending,30,1,3.4469541409993156,2022-10-01,Expiring Soon,True,True,2.0,31.5,2.0,4.85,0.5,-49.5,92,High,Low,13601.93,90,27993,61,1,12,46-55,Self-Employed,Optimal,VIP_Advocates
8681,Dylan Proctor,East Larry,IOWA,South,bwaters@example.com,America'S Top 120,Basic,223.49,2681.88,High,Paid,10,1,1.8836413415468858,2024-04-24,Stable,False,False,1.0,60.0,0.0,3.0,1.0,-43.0,81,High,Low,10217.88,67,35338,57,3,37,56-65,Self-Employed,Premium,VIP_Advocates
2328,Mr. Christopher Barton,East James,MONTANA,Northwest,laurenreynolds@example.com,America'S Top 500,Premium,240.19,2882.2799999999997,High,Paid,10,1,1.0677618069815196,2025-02-16,Stable,False,False,1.0,27.0,1.0,3.2,1.0,-31.0,82,Low,Low,12289.66,81,20844,33,6,75,26-35,Student,Premium,VIP_Advocates
2664,Mary Mckenzie,Evanside,IOWA,Midwest,leonard55@example.net,Sling Orange,Vip,84.17,1010.04,Medium,Paid,10,1,2.1218343600273784,2024-01-28,Stable,True,True,2.0,39.5,1.0,2.55,0.5,-83.0,74,High,Low,5370.62,33,38778,63,4,50,26-35,Employed,Undermonetized,Standard
9270,Teresa Carter,Lake Peter,ILLINOIS,Southwest,tammyburton@example.org,America'S Top 500,Vip,57.64,691.6800000000001,Low,Disputed,50,1,0.03285420944558522,2026-03-01,Stable,True,False,2.0,35.5,1.0,4.45,1.0,-59.0,89,Low,Low,5451.36,34,5100,6,4,50,36-45,Retired,Undermonetized,VIP_Advocates
